sample_id,group_id
f43066d6e6944bdea4fae95ed5ebfc4f,addb84a525d2a4ee61f15e92a13037624ea5e30b343880c822d8a5ff83205ba2
84949e6272aa4c64bed1deb163c66612,8354d14ccf16b9acd969fe20a06b43d22e042b85d8def68ff565880ed2de53d9
00822707074d476db4b899960db36836,a85ee1243595c38fa36091da4b80293fb2693ebeb3a532693877c1c259be9f82
531b8007a1744290b6e9241a1674c205,eb49c686480101eeeefbad3bd3e7abc70fd1c8109b2e728ae0c45782c2042170
a8d87f6d923745778d67523f2731c428,96485a9b95ca11e3f20a4627f01383e1a8ec33ec48d634170ef3c6f350455467
4f812f99355d45a2aefbefc1cb761b08,74775a4c517c44c16f1472ce22ba005aa5476a0be9255707502d830cfe204982
f4796cbda2d74c1eaa079b346aaae73b,a2c4aba94a93f2da9729f615db2662c4600c351c6147c843d7476ef2a8c2d7d8
20f7136c814e46b68aff7a89cd67c6f0,19644e7a5d4c0b2f59e86aa9cc12bc49d4c760aea78267821d515e690c92c985
ddf5013ab00740fcb857c789511e2f6f,6ee460d7362023364b1a9f48ddaa0f5a4f45b5ce8dfb7f5218dad1eb454b48b9
bfd67aea685046ee9b9e9362830703ea,46cda62aec9415feeaf3c8d40eb759af210d962a81240aab6b3304541916b54c
6f8d64f7181f481690f72bdc8d55b448,94e8d5b3ab0b400741d615c8643d71db987ebfa366f33f3c709727ee92914759
f7db74946a9f4f0da9d23fa315d30dad,9582f09dfeb58cd0273c328d8a3a7dd4fb153c806f2f5c6aa4dc0db2e6f10ebd
5aa049e2d7e34cfb9add85c3d20cd4c0,a891baad27b6e7ea6365f39619fa14d1a8cf49e7657a4b6e6de543df608bfd57
eca9465932b9424188867f95ed8ad01d,0f41c9e3c02b7c3e1e6cfbd396a240f85e80449f5b161a419ad1f58a11d5fa48
216f765dd7964526888bba2d83053a0d,90a63f6558f2236c6855bd6327119980d502cc30bf9f9b0b1c48678087c344d4
5d089fb22ca44995a4e750dd3e13ee54,1d003776b8c5aaeff50ccc4a6ae553ad93ab8e5e116a84ae5ccced2e569bd641
3ed5f3e6d49941269b1387c4bc066709,edba8963b0df3dd0697f90a66a0c4f053fea9959a6ef9fd9440073d08031f62e
51ddbfccac074cc99c132ab1f5c26064,2dc63892c05b45f1dd2fe7aebfcfd4561955cb79d096c8467cb9d2e69c692803
dd61d4f50d484dda88d88fbb19066371,17c1ad9559f560f0c90588c4b0f2adfb407d86672e7c1af4f979872c695838fb
87db945101714738878ce6a4a687bea9,f3565114f065950de9a1322abd8f9e6872c779491be18e5176bad8b85829509f
5471580ba5264e9a9726fdcb6f9a65fa,00d9af6fe087f8a4c60e402cfe2af6ad764cea4d3d9e0f534413f9faffe9e963
068cebe06cbc4235b4c9fda8f41d6313,002bc026977666b98269762c76dca71c789a03751dfa1c05c7cda2269fbde1a6
14cfe2d25a114172bdbd7c63fc533ab1,088f9127ee9c4173ac0bed5071278975bae920806c930ed2f5b0d300312f6393
a4b53158cd6f4a3d8fd4a6ec54cda256,092a9e80a6b871eeedac91ff5c1f214f25ccf9515e74c2262dc356800465982d
f9bc8d7fa9ca4502ad9f2a9435ac0776,4542752254029319416c0a9c70869c203e7d5cd3573d85c6cec55df0869a47c4
9ef38eda0c0043dbb1ab80e5b1b517ca,c464e1b1579827461d3f9820d669fb3091965f2dc7a5149148e5afe68ee76611
1332e7280f4c422c9e3210cff74ac5bb,07fc9c3011a238c427172eb140374a2c3199c07aacf1f7066ec27d8c332db104
ec3f8fe490d64f91a160b2d54ca02620,2dde03dcfbcde891dddbb8f3d06376e39a5667e83daeecf88eecf85cea91cf2d
1f96560eb51040d19bf0f046dafd4837,e6b63138a3cd2aba22dd54df2db77e593ba3cf804279c9527956ce4eb89c6464
a123dd5906c345f19d625208d55f0963,c91c005c8faecd69fb2dd86110b4893da968ed199e5d59eb764c66a6bd811139
a41f75ac98d44d36b5a8e067ccf51bee,8aa7fd2b2cb7e175bb5580172e94b51406f82d0a85f4d2f669432845e98a21b0
711bae36db4942cb90b0e39884810127,92452bd20dc09579a6b3ea2b783c3f4d84ca00b05a93b147a63764e8eb8eccbf
34ceabfd89bf424099c78de0162194b3,95f533b07a350d8029e1f6b6c35f71c83e016e3cd8a8b90e3f889a754f545128
98a85b657c8c4f71adeb65173edb7038,5fc10260eba1fbc6de4ef971d20f035682e230d0f94f17cd929aae4b8d766310
8464e36c74fd44c9a129e60edc60d8ce,96ca10e3dd6280eda360febf28066a086c677dd88f912bb1ceca6b2c55336c84
24c18f7fa34e4a85ab0ac7b93c899308,461ec84da1ce634715413a865ea1b662617eb70ce5c02ae9d86c7fdd89f42a4a
6af1eff88f3549178bc2155626240fe0,49a99b7454ad3cd0e0425d292ef20563c872be6aaea9a56cb64a89bf3e4a54ad
199badf34afb478c8e71a435cccaef76,dd405d1b374d8979d4e19de3e74c806ed8c37733a9ee21d5c34c06470c40a349
22eab326b72441b99fd6b228bb3db5f5,53e2faee7d08514c548b2165b72189157fcca8fe35bdab933c1af34457979642
badbe793260f488eb5725cefefcb9181,c033cb408c38fbd43d146aa3cb5465ad4b10a816ef51160cc4a9066874b4eaaa
4aee48413917444da1dd98756711acff,15512f42eff916cb7fc6addc92b19652b5810c55855e8a30a712be4c9bf3a53c
8cbba66d92a3423cb5dad3cdac81c29f,47b5f21b1501d718fd415f783338a365f3afddd6dfab487340cc18a554a420a5
1c290d3104764b30819c2a0fae88a1de,093f0771aa54e1c90752f9eb13b5ad0e0a3df294faf6e6c7666aa50cd4eaea07
d7230be6000941218838d91f26f0d4ed,f41ceb14e865b40318514811023e9db50a7d96dc699d3c40bf601102d6144bc1
d5cf1b97713e45f78a49acb2c48b1769,0694b5730b23599b7cc7e351ff33364875a9ea64c8553b6cf751de9e08ba0f08
52ca6119cd664d10b492b10036b0d4cd,26e0edb683b0942e18c281b6268e03c7093c168e3e4c87f4d1db2fb71d37f490
ff8495f1573646ad85750d3525d2e866,cc426b0c5afcdcb21831389cdf0704e9a20ad6062d5b73c5eef8669199830750
fcbe7d5edb1a40599e7e9ffd135498bd,ebe9800eadf86d8940254b38dea783e6ab2f0a75fcdc35a87af7595ac20c241d
06a9bc59d8a348af9b03469c44095002,209c4716b082059b704171ab805c7933474790aafa561255c4fee75d0c0bf6b4
ee238a1fb29845568045b0888c450297,7c101401b4714b30a9d697cec682049170220a247fc8ffe0759721bed98b921b
29c0f896af634678a4c48a052f1882df,78bc6d881a37c42677c1cfacf492173c4aec9c42a7ffa29735b33ea161119bfe
ed564a590bf344eaa061042f6978095c,67720020493dbab25a825f3fe12015bf3987ffd626d72f332468c32a4dd85add
109332df8fe141629468955540e6b7bc,a7bdd4013c3edfa4758d4e911628bf8fed3c2316bc0a8ce9ff8c356610d634e7
563b2b5fcb514ab1a40b81b8b9fd084f,0310a631c29cab934f84161e11ed6493d92a3b181da6baec0d26a7a7f1a1ae54
7ccdaef931024c038e73440c79cfa295,14772899fc02061ee15827553ade4a1dead4035307b8ad21de4c5a02ad09de93
e10720abd5954ba495c1d7b760b2795d,8702aee360f3d7731929483c1a331b7d619013c5fd802c0262d496b693520107
9cd2ac08fc644ed49d2885fbb5c834fb,c923b4102018d3c10dcab7287e37aa01b88afebf276601ceabd0ff90382eca20
a7a8248de2a344f59b906210f448a608,68a8d8a8a2d1c0dfa0b60b9faef830a859f143851567ee9517e6091c9f3b3b4e
c9d94d0530194795a997414ecef5cffb,16deec4d60ca421a83dcd99e8fabdf1b0d1c37dbac85ac4c10df17b30647d7c1
cf4bba8376294e2ab64105010c4113cc,a5a97e3b38a0aa45da4354abcc0816b7ce3dbd68553b6a8ed14f54e30c614411
edcbee759cac4bea850f584a75b4ff56,fb783e0b28aab9b63b2c252014c721b6867f65642597fe9ecc069def23f2bed3
88242feca15b452a9267cdf92bf6d1a3,edff70d4d04b36138cb7eb3e5c5981308aef499c1c6cc4a5bff20a5efb99172d
60f173edb7ba4340be11d221feefeebc,45ba5931ee6402f45fa931f4aeb5b8c6016b7921189bb88c81f5acccd07b3cf9
992ddd841993441c848f46714063259c,6c9a3b0077de3089f0d1e5b4501baff474f15ccb1832f4532f29be9d147a9693
8e320d7237c940f89992e3d405e8a314,893826611090cf7bb899d4ddbedf4c5e486e8297695725275c7459442d579787
8573badf10d649048fa1cbc1e6f7ca0b,d1709228404c47683047b9d5e6558acfd78decd5ff40f784771ed453ca0b55d5
40a4d897e9df47a794c92febd07a9976,d4cf72d480f0197c6559e0117d5b3020a13c17cc9ea8f4229c88c600063bcbb4
a1888faa60c64071ad89cd4511940ec4,fd0706c40b2cb18e5dd1f16f530c762c4e8a92112b88b599b6c96bd8075f8273
bcd136d9804b432f92eabed79bdf6bda,29d92beffa5d5c551ff34115b9d751b310b8e3500cf70e4dc75cd9b65b28cea4
a9b0a1d22a5647c4967afe655f30d037,de479debd4b2ff7bbbc37702b9527cd971d80cf871e19dc41f0108a741fae9e9
8415f37ad93a429ea13215aaddf84422,966f18b7c96d13c16d65bf1ce21b7ed44f01a952df0008816ead8ef91cbe162b
1f552655755040d5af17765700dc428c,50c9e5851aefffebf20f30c542de6d1edabc9ad138dbe77060179945e825ed5a
2dde02916d13495aa94c51b7cd717e60,ef352ba4d80e824a85fa27d8d639a2360672d19e18450eba3a51c9424dfc741f
bf0dc234b3834dcd88804ad99bb604b5,c96d95e57e7ff95428b83c2ef8bab12dafa1058445383a20e008e1d5faebb0f1
4ef945fa562d49e9a5f78e62c3e1d04a,21ee883ce876f7aa622dbe80f338bc05569ed3bc38c53d7e8bfd2fd6f0741da1
bc643dab5e76446ab649eb091b18b5aa,12f6a441a9623c7cf59bf56270eae7e457a3bcc4e828ee70db2571dcbddf8776
911b4830f46047e486e69ae71c283819,bf3481c51842ece9cac91d71195b796f083506ef9fff3f45f5323a1a808f6ada
0e26ee97fbf841b1afef6e42fef39b40,819f3306faed9552542938e3974f5c838698be7a3ff6b23011aceda1edc605b0
e9a60f6c065543cab0b260c21857d48c,ebd515f3d8758c9206a7ed857ef5320e2524b4d73bfc362d8181bb67b3f43f64
074a809babf24717a6d02684888639a0,f032a64a42e2c598d72a19bd5a28747429c8b5688923b359bed466cde08b1396
946423ce29f54de09d3f86502a88dc6b,87e6f7cbb4a2a85c3a623ad907480644c653c6fbf2866aacbf5a7a6746403a8d
d7ced7a9d21540e6b4006692e2417136,aa3209a81bbe677d2afad490d1950078b010c1371ce8c1a6f0b3273b6b2d8be0
ac3ea3e4bf34435a9efa914cf437b299,f57f4ca9968db730be5430e47a248d2587b912aae42c6abcb636a63fb3adee6e
706e939578a84cb8a285fe13525e43dd,f8fa86fce69f617225d0cf15ade936e52c62e27002f0782a5d803ac927347031
c82c147c5f01408499241b8de9c9b3d8,01e837f9d4f726b8aeae05eb3f53b4aa823592c8b50d468429b355b4762f2e49
1581e80b247448aabfbea155b3cbee4b,5dd31a8811e30747834296e63aa164cce56b1bb5947c9c31f8b324ef9d2d946a
18a5e443931e4b0e9a4f3662a4adebe6,2693a831dc7d0abaf6f49efe7b43993c65ab16439cef7ed4fab2f70beff4a8e4
5851fb5e6b5f4a72a5d9ca3a3bf500d2,68ce6fbc98f9676c1b388eb8394c9e2879f25fd521e9a5beccec4df751c90a39
723dcc8515654e189ed31a01fed7a3eb,b7fbfb1b00b9031d63ca58b9dfd72623c5a50abce81ef28744c73b39f8f43371
4f667d54fec34603a2354a9b245720f6,2a03321cd54fee6286755ffb228d253e0afa4dce5f6403d42a1650d89fea470f
6f0bdb9c562d45c19fda57822ef63346,decc581e705c74786d2ac52ae647d0f270a6213ea8e7403b2c38bdae50b7e9e6
362ba504880846d78319ad1b86e35fb8,8fd090d480259ca716af5e4650d2df77d542d8dd236faf7fd851dbece0a2cbe2
e4d83e228b8d4a638f8ddfaa183510c0,65d731e881f17d343090cea791f26f82601ec8cb8deb62355c0656f5e656105d
77dfd4107e3f41a0a66625737e7c41c5,e77e208761141e3fa1ca9dba333559183e9c853b2e3ba7a0721eb4c83e7f56ce
5c68890896e543aa998e3b1f82094e84,78ebaf330715dd39412691d3bbf348deb127478d083628ba76745503ec9639fb
6d97fb1186b24196af3726cbe967e61c,8d591aa368302aa54ee3ebae2800bf058983379c8f394a87cf4a25440e10c9ee
1dcf8d670c744ae5af53ed3040efd395,fce66d4817cc397fb991fa29b65f06f00cf6d0b0344996fac5fbdcdca6c5c4ad
65cde56cb85040fb9a63a1299afaabc1,1f8658d27de7cbec58076a4d7970e2445ecb6ebd3f6195979594cffa6d278d6b
d681e45cd88b448b9e58c175b2e4d6cd,3190a2af89a5f6eddd4a0668213d6faf58a1ef8024a03304ec95f50c82acc900
4fe45dd8f1c24c83a4113cc8a62d7fdf,77339bedc5078638456a982f042f84ad34d354284fab775c9925f0b2fd2910e8
ab82890796654628887aef1e26cd6845,253557957efefcef4eb965365368893b8772702882b02a2c15257218cfffc816
f3226afef716496a9f2f61c254583880,956daf237b691729c8743ac19a9e1787a4ba494072ea61fb5496fe919ed208a8
16ea523abd074dc0a79866520d7e2257,114d1fa0d6ef3ad2a2e370ca7b4dd9fd55a31236874ee9edd389964d8031b257
9501e5ca748b427e9d5d964ac3f2754f,df36fdbd812cd3632c875ea3ac19dfac22157c4c89a70b22b6a6f623ce4faf06
d84490351edf4977b2dfde6238d633ee,03ce8390bbbbf6fba63818d01308be0f4bd66aae8232bc65def279cdbfa4e987
25e5866c5bec4a9b865378af2bb62646,cfa16ad45a1eb1f949f5cd08e82f59feb79aa717188416c54db90e467939dd60
94d27991d29d4287bf54b436f8e2c5cb,cab007d8319654a3c051dd0ed9affa8f70e191fe5e88f0dd2da4de3da350e16d
dd76b452cff448a18044507f8a7fffa7,85b3460c21eb2271a200a7615d4da37657cea1de32c3a50ade90c5262dec26a0
051cdbc0fc6741a09245b61b67a37281,5deb829aef867c8ef423eb4b9cd8fbe9e0bd6f688b1c2ff259c3177dca0bc8b5
3732e679cdbc4fde9a0dc99897ad0a0b,ba486331e07702d22214600aea173d02602ddb60e8b57e702598d3c482443f2a
ae91e93814f945a89a8a5fcc6b1594c5,6ab1ebed8f54a3cedb3c2b3c931f93f8d4de9e69b8903f83631dac52ca7c6e5c
032d1d096a4940cfabbe06c5aa39c1be,ec49c454919d2f14bf59668d59f0458e90904f969bc898ae280de5cb4d3e2e5e
2283ae6741454ae4a50bba8f9797a5de,f20bd7e7c37e814b38898a7b13ef14c0f0ce45e8f74ed939eb7c246e3fb1aac8
af9e3e107cc244b0b804fc8c295864da,a481c4aec6c0064063fe49119752e4e71c8d04ea3fb6e68b3621b1d00023d0b1
517f9d34cfcc4292be2fe934ec4ac6fe,8725670edd070e130f41ccf63232fd7463b75bf996a1b9f6f324ee1f8bfeaf85
4422a76e7aba479cb4fd3aa821571c70,0bb194bcaf9831610e1a7a907778d42a095b9d6495b02cf7a3e1aaaa4faef8a0
7701b50dffa74d8592e76da1e242d7be,107450f836d1c313657d2d0f93dc5d99bee7f46089d59f64e9007a736759b39e
4247b64dc07046d5bb846ed5174437d3,531f82a2fe7b75e53d0b0b55d7b44f94c022232363fb3c22019e91394a48ba55
c96f2cc08b654051a5b371fae9eee33b,e3c3e0ee7e3846663b8a51c43608fa92a4524cc26bc9ad4b05005916d44df0b6
a14c55e94c00470dbf6bc038503d98e6,b4c69ba4b9eae5ed9ebd9cb1b796b3a4a63b5642ced6f8945b870efe5138adfb
cd9915932bf3436eb2e08f21a3ef2cab,f7cb17a380c54c984360a75255f167662574471e12e9acff0e5afa7d0bc79911
789e95b43a2e4c82886736fdf740ab94,877ab2b15fa3985353b78185c359caa5381f45f78dff757b1fbe6a3beaadf9f7
9b08637a1fdf49dc825e84ccb9c1881d,04167d8463851340b757f598f148e38321d97cc227491dbc478f5769422eb791
27517d6c3bb040f59c202bede8d9c367,8969a794c2c2340c028a001c8a7fc7b93f1b2f7489328e55d073affb9063e463
2be2251e10b744b3a33904c6643aac3d,1af7f8af1e0acbe6e2c034ee416fe9e22d9bc79083f10ff16ef767af6004b86a
bb5bb5b973dd417098d1fbf82b570651,7dbe3fdef3213f66ae9084577cca5029709181b35ae214d85cebafd0e0a12601
4f3ea967b8794e29b828995d60e575cc,c46a5a87317ad4ef66b0695e57ed276fdfc0dc507c57bc63a5cd5d300b87b476
287ae4aed7c34094b041eeca9058295f,f4c20490fe307a663c92a24da886d90435fcad54a115458d6aa4b50e828aef01
ad6b3daa84e04a5ebed70e96b974ce1b,c14a2690da1c31863f093ab2a0e8b34f39103fe91b84318ff8bda0b2c64f00dd
