sample_id,group_id
c4b3cbd9e98649febb32c20ccd66bb9d,8786e5df2d773b706f355d75dc95b722c472d382ed943066efbc9fd271004d1e
d35bd6d039be4e0c812edd834dac403c,b80b1a6c40d12dec1b51313f5e3d31dc76e42b544496d82c777ee8369f1875bf
14b38845aa804f048fc8df47a391951d,4d5b37926d7568b7320d143c5b8185a7989cbaac5ab4fe678bd5e3b91b98fb6a
4b9663fdeba24ade85071765c3f8e2f3,782720e86114a951e0e8a5e2203293b29cfcaaca10a00ca08d3f26862d3f96c9
b9d59dd0ad434756a3249a486c775926,ea0aa4290efe9aac67c2cf188375553c4622b73e62ad4e9a2f71ade01ac6af6a
10e1c520c417409ab4c9ea332ed2729b,c770d1e37f5d1ae5c3b038302d5d4fcd081e9eac8bf365029abda9fd0b010e43
d56615750e5d4ee99524783907eeda3a,9719814069461486eb521bb8644cd9d8f2b7299ffe6cfbfe4ae62261dc9fd023
3cd1b670c6fa4c81a041edf35d4a5c40,2ed8b0ca264ec3c892e8d4986df0a9c4e1b48199d2496920d25cdd9d3cba0cdd
6bfdf07f51794bb49e4c99a9dbaf5e24,3f5d41fa1095f22c4e01db9341f1c234a673f3c8fb58190e3a774c41a01b03fb
3d8c13947bb1421685ac430225828b5a,6f7a8374ecb2889d519d017fb16f001c8ea044a3f0f39233eb82fc7abd2a8643
7f7fc45681a64883a4e27f43c3741f0d,d222a074cf31f76b35bab0f9f48b1cc190f8ae7e4f94ea95125c0cd5bb09c2b5
2ed855750c124adf86009d7d5b3a212b,c6187ea98450d9beace7aea090f668b1d577dee839f75667461fbcc25a418a6a
33b99590ef004f95b1f91db03da87189,9fd13fab5ce0bfc7e7dbd28d6472e05ff0953ef321a079efd32bd398af5dee8c
7ea10192976c40ba93f2bbe73146edac,59002daf3820e6ecf6d5138ad94489e1de53afba572299ae1bc0a470e8cd319c
5d2033870d3b41c3803578eab00a52b1,f0852514b010d98585bd2a986101dac197abdfd69b4d70f19a46961500ab70f7
0793f48b1d3c4664a0c17df5cb13932b,aefba431d14c574c50f1d603f6e79433d252b75a6ba77366125f90fe88721a71
aa04b36fd23f43a0bf0eb479cfc728e5,434504e3842d4ac284cd312775d5b201b0ed5b9b2a1ddec0e90eae84a9e2c6c5
a621d9c42bb64ee5b44ac059e507a98f,64c739835f007fcdb287110efe62d043fd124811734785ec2e81974255104f5f
5f0099c4c96e46a38b487c96cf7c80eb,50686216d7ffc8d69cf326dc85aff76f20b63b33697e33c969bbf6c5c368cda2
8b5213f78e66481e902a126b2f977d68,e45c2a23fbed24f1341ed73b13d1da327a1e3c388bd9d3e682933208d809f9d7
d8fd4ae99e674545bd44a750aedc87c7,99bf94d2a85fc3cb951c41161dad9ba0e4ba46687a7dde8cde58202a2ce4dcf3
81eac7739fcb47d1a2bff3e2752ec7de,fdf9b1ed0ddd740cdec1065f3c45ed2f768b9a9fed4306b7f53fc883ee7f6780
6687f485eaf54beda5272985ed0cd252,faf774feed7e3682d7cc6d8c1841c5b390c1995146ee6f5625290dd7bc488a8d
c8421102e5c64cc19f67b1315a9ffb10,5dd0e3095591d20e6b824155913d765811bc9112e8435c6c3e223025e934bfe0
7effae3762c5451da7ac0eb4a1726efa,a367599e34c1423d3f28ad0cd9727bc8b3056de19ceeb9574cdab54b35b81627
b0da58bd64ec4909b9f4e6b8ac1fa355,c4ca188bcf9ab8f0d13937f7b8d31f88fee0883c6040325841bbb3ab220f52c0
bb2465041510437c99e073ed62795b50,679078bd455a57d6972382b14fab8b24282f12395351902b251c28477cfcd36d
e3e5c32e32f14f2b9146f7428ad4ec30,5a64c8af4ac343f6a094701ce162ed9caeaf42dfa3a994ecb572fef3086656d9
dcb374a4cfff416ea3e6cc72d55244a6,4b983f06476103d21c403b9d8281af2d5eeebc619ec10d13a1b6bedbf524bf60
60f8278664f14db8a290d151fdf3db23,dd6c88552b62e544ee73c7d8d44d133b4be038763cfd154695caeeda5cf9a626
5e6a0de843804e22a121b48ad0850fef,cbf68f9d777bf9f584edea67d2b86a35cc10633ee0df58831ed3d5181ad94395
655dcf8f7dcd482bb06fa5096bd38332,4a2f14dfea7bb2c16375961f875a5115f2b07e3ec6d68f6a07939f2de84abab2
54390a8441f347379cf70946885d1528,3baf83a76a34bf4dbb543d538de3b43a66949ade01284b7e854d2dbcb287d4a8
cd6261e6e77149b8ada6c05ac8340a6b,ff88e960ac3bb4308db3f6c9e93cd60d490792f61baa719c0f80d140217ba21a
cdfda131e0a54cb097fa7650ae38c8c1,f9d82ac9f4822f9bc1cbbbaf7e7a535468622034d7c5659b16dfa1a7f84cccdc
c337d8a1e71048338aa49d523a76277e,7ddd665bcbc0db61ac8c0d93fb8d9b89d0619e0d811959b785a8cf6c577c9f2c
6dbea4c10bb94f67b78f3ae45a60294a,0820d3e6b1283ab75ceb78659ea3155122b8d6ffe2a7212bcee9ce3b6be76c4d
d1e9c310b34a4df3b2b5ecfa78f4fafd,8bb8893db12528af1197d01336a15221cb3b944ab444382c8a6c5d2fca41d64d
675f033277b940a788d6f55480a28a79,25a3a4cca2a632e86ae39c94bfc32c1edc49cbdac3625eb9fec339029f8d6afd
24cd2fb3567248c9a5db642143bb3840,f1c4277a1a03a241bac5b836afbfb6a7b5e1da4a5d93df17daeae036e1d28da3
96dd96f386fb4e9e9d51a80778b33231,effa4bdddbf15c7da8e0f7e54b66de60f584cde111a6d749776110d53963eaa0
3bef59fa8e0245618fb20a938a3f5bfe,85d40731b56900dd049a52cbf1723755126ea507333d666ee90751cd542caf81
1da54e2e712d487ca95da90a0dc9fc7c,97931d69fa78e581441dcd725ec5934f1e27c4ae71efc45b3f9d7d8d6f32e7ef
f92574f43fdc4f6d8f03f655d3f0452f,d33842784f815cee031e90db35dca6ed4d6c255d202fbc2a45a34f6b53c056dd
c8b8fd2906ba42c4a61b6f33345c8244,35fef31b7ca91670cf2ef5074f497f8fb824c2194d82c3fec3a5057e47b75fb9
171cf9dc8b7a47d1a4df336bfb94aff8,4a741a20a3c4549905f17f9105b25f3baf0af4d0d52426b7141d77bc010097b0
53ae0896357348ca8136644560a096f9,fd19e525e18b0773a855cffa5a8e32691e0303698713166444c3c669e88f0084
209bb573a4484f5ba1f4c9905293ccb7,06693a759c2d59d4a9ebc87cdca6124101a0e899753dd8f877a97b5efbcdd61d
aae503948d1447feb6860f8283e15a50,b3a5255daec5a0a5911d70ea604af3782680a3485b0035e3b1f854a42f5b14a0
7fbd2383d2b24e89a77e2830cbcfdbc9,aae078f871fde5999b81fe9b7d1765e637a9adda89e01aead60ecc99506ec903
a255fe6a56dd442095805b67b503d870,4d5e3ef39229b225e7c3522f046949719e233940a747efdf317a61f45019ed34
15ab53f2cf534c18a88df0f6be7be0e2,969cda281147bdb3be938601e1ff62e90409a558760af15b525ee3ccac996432
2d2bcaf34c1a45809d4e0eaaa9d930a0,475bd246946e941b8cdda4ac41791147985b295d1f84b65191dc7e1fd05c09b0
15f706153ac34199a8191dad5cec0b7c,44dd077eecf315613dd0a715d94feed6d6b961be7e09538810cefb38c98480a0
7741c77c25b2472c9afb4f80bb976aa6,17177d78e7f2d566930cd107eae2b467563ba09023c84e143a415601ea0254eb
850cb24c06944b4e88e6ab15c40b51c4,a10d55f16aececcf2d0f53f87d61eb20acde2b9d728613f1d08f53a5fb97b255
a571861d699648339aab94ed7f4f3532,ae07fb882d5c602f3d0427bf7dafff6a5345f7196b377c6baaf75e54a1f9f2da
8baf1bd9389e461aa94b1ef7e2102289,ab2b6d5a419e240b51e6203047cb52c99fe2d9d7a0420447eb744c55d07a436a
cfbf52c15d8b454888f2f3709c3bb0cb,4322165d7ffc63d21a260dcb4620f31a9066775fade208cac9de18eae3559277
751267e344254486a513c984e07b5739,43f5209d3601e625a717646d4d0ea9c3f8a31f8dc5f4d1adaa1238bee46f01af
09d741d177184b53bbec9240879b0c16,623ae4e00c7fac17d122b58c62bc369b24413a01665db89bfd2079cee7c564bb
be9e060bd621442b93b0d48de1fedef3,3d98e8c0e5998306357576220b7866c86d2452381ba7cfc036e364b84883337c
d99ee1344a00494aaed6fc987453494a,a19a7a5abebbec2b7f79a330a5fb8dd67c3d15d4a3ee9f51e5ee83355a0d4c27
a45b946a73844610aebbdad2df7227ea,766c720fc2c94f947e58008c6e1397d9da23a98e91dcebd1a5dd0dbcaf129ea3
0e7155e67a42497cad19b9647c887085,1f1fdbb093ba1d65f4c72ba6ed583114b9bedc5c9f9f8a686c73245dfdc89d27
53e7d8d10e7144f89fcc6154d4358201,859220c17c22e6664729129769d837c0db9e6b08ba3ab99168ac420286dccd4e
d60265b79f0444c4af0996ef59200995,c357c8fedf3b231d666e97ae156d5f94baa9d5ca221573cbcaafde2384196550
50d60ce251ff43fd9d9f648d14361f11,3820d21f15a698477af5155c88e3bdb8720a6a9d0bc5ddf7d0b4785570420462
47e301e50eaf4312a7d78a7933835705,eaa2facce169acfaafecf02a7fd1a4afb267f54f1c189f669d01f4e7a8e1ddd0
8c1c509a6f564e089bb872125209ccb2,2c7218e4ad2fee3cc4f353ba7622b51cd9836e80e4c509fe6f4ef08d16ab1ec4
b0d5cdc592eb4f43847f0d14dca48372,925835a505943b4e2675bdc36b0554b75ee5c7e38c4ab06b2fb18b3bba8e4115
ca9c96ae73064262868dc4c25d713853,924aa1965313f7f77578e58616c543014e7876a40d98985b033bc84e7c98dfb3
0b32d6edf9e545c88db2f1a0e9261965,f6c93777aee8794f6fd79d2b168083904555e5cf79cf15431b29b798840b88bd
80a48799111144c6b83fcefa15ae9e6b,74830cbffa46a1fb50f6e329ffda2f99087dccfe66c220b5a394bc7ba6038e8b
bc4ee7d928ab4f79863586ff3cdc9d1e,063426939da79ab5b09b6df69a031d5a07d2b8445aea2e5a486cf52cda55de53
11085cf125e440c7b13e58a425240c15,f2eda901337237ac31cb3564dc7004a8aa13d0c54a950d7fd280c4ab1c27c854
e3c19b63a9074359b6b4ce6d76288f20,383da4935ad491b906bb19ef3e1158d66dc753d48fc04667560958628f067fe5
67187ca90f9b4e5f8d17c19e24a090c3,2ac7104092ca90bc78dcca3840bb401dd9795e7a58833311ba1d72f984aa10cd
325b597e40424d8e893f366bd0292cd0,3646dba262cb0dc9926c0c174626bf1605da9f56de5e9120fccddd9cb358b48a
d4e946c7aef14bc0b52c66920e03c138,f2ea5cdcf8f7d79e1e59471404be1290f5251303ff8e96b488efb7bb264578ae
827d72bb6c6f4103af3080ff1a4c4e99,1d788b8bd186e31e2b60f757fed863adde65b381d017303c358bd51e43173d2c
49d69c2b5b0d4f58a1739854c668fd1a,2b2b6fa4f878b4c7f04d56d3acb94220512a9d66b433f3292e424fa73bf947ef
6bc4fb0ac6b541bb82fe619afcfe1242,0867b9c46cfeaed919de1f64b244bd9ab069f9193ee4da604dac869c21d231c9
e308f884093e40d7a62f5ea219af6b9d,f816ab5e984cbdc16fdac5f9d311c148fabe6451ed26e5789384c7a604ed4110
d192d89acba243aa96976303c482241c,82a9a7f36516cb93b8cc8e33c57159c033708b6dac36c95663eedc61915d03f0
36cb8c5867a84e11a765ee8079c16e56,03ad17294f74ef667337b20b12ec63256885acd3fe8a5066a698ac8d5cec8967
af2dc590a0984764a5a2a345f3d6e3b6,fb7ea8a4e6d6b36016a6e01cabf2b7d2b51f3f4f67b2bdd74e785f7b418880fd
504f04281ca94f8bb90aec054e66955e,4e677fcb526e57745fbee679a6af0ca85dc89838a07dfe9fe3204d3929c15b8e
7f79e1c1b64648ae939370cb1e23ba57,d6d373d40c4af685da151fac9fcfe0bab01fd6943deb66fea5b8417d0988def1
05203f3c463241ceb3fd833ce58e1c61,884ec01ebfb88ef6d573ecdb0963bd5c4a9c6f8eea3cd1cfa58a8e64137a0a77
bcc6301064a842c5a02cb12afbfcfeb6,ff9b8bf4d48215bab7558c84edae62e3dddbf374d53e74fdbdd70c35f35da389
cf556949f20441f59ea959eba7632560,8c8954216108f85675fd051148e57bc2d954200daaf254cd93e58c1a74d3404d
c1961985d29d4de19f9af09fa948d15d,03a95bc540a794a1e3f6c8d212f9f3ced3193450b970f0652262112ec8f0c493
78e34eb8aef5442585014f31033a0fce,e903a3112b80c462a39bd82db08f74628d1754526e23ff65517813232a925b0a
5dd8690c79214cd0a8231e30d3c54f55,b50301e4b235462236523cd30a8b27f8f61bf44bab4a0d47a1a182dda0b595bb
1a021cf977554296ae3c675fbaffb4b5,dc225cee801cb21ab35da97c8b293be9c4fb9d2b39a54089d16d25e82a40b867
045b5b0e4ce848b2a90de0e04d28fe26,cb0f97e92dddd688177eb6bcf2cf2723f3d39a80296f9cfc1e416678af6a749d
b1f630574d604965bc0dd5dea384749b,4e9e52c1e36d51a9b48ffcd1489099cc8d1baa6c0565e65763f9d48ff1bc81c4
ff122a99aa3a4256bab5e84257c53556,b2e79c090558e41cab1b0d6e951bdcaf9b663959160455591f893e0ef1918b6c
efacb75875034e9a8f26315f6ae02ded,b232754e388c0b3bbd262e1214ddeb0dcfdb7c755addd580f96d9e422d9a4391
51d5ff80a33f43ce833dd541bc7dfb72,5f935c8b790c121f1afdcc158a68124e6df56b02757d7d602fc245b7eba887c8
68cd505f86664c5798a5bf2c17c0db5a,18090f02f8b6f68a131aa419f59af3675014f6f1d9f52ff4e4ded7a94e3c9419
6052d0756561486f8255ba19ae736367,e975335fd22bdcb8b54c392b8e8b36628ef9d66c4fc1af9961b7ecc5f9716820
05f3b78d8f40403bbba8131338110e4e,be86eb6a8a55a1683015812011984e74796197aa1828a1ea0af9ad8815913b0b
a75f29b60a934f55be37dacfa8112dd7,7d9656e8940f5378857ede4d06126c7ca05054fe062b31855155267a1e264570
7e4f356f1f25494e9b51290b4a321ff7,a7a02ed477ad8f9f068dd13c1c612b28e2f88140c681fdc6317cc1d0e61a1e31
5ed1a685ae604067bfadd65081218053,3838a6a461a64b9273d541e2f35d8d6e1e64b7b20499f97164e7386b9e14123b
6d56876fb06449cb8a04c6a3d82e73c6,756f2215f737234df3fc73fd0a442efbb336f7fdb5b01bd0ea8470415c08f357
9debff83935d4e5fa99dc2a885d5fef3,ad2ba589db4798f85526be263c0d06b066667eb9672da4805060c2b83f4cf8b2
f4eb0e17a17f468a83fdb7c1cc736099,6fe86e874dec6ed2c3691fab302ffdaa225cc6e5f597cd6f4dd38efb0e462861
fa16182b9a704d928d46f0b98f97f5c0,bcf7605e4e879b1eca5117707d39d7ad6a40441822338e0f645423924a30f795
30257dfba47b47638e579a65a584a89b,9a335afe0fe498e8e81d240857dcfa75164134f479defbebb61a47c7833b8c53
9c1277ae94314b46a8f885707fae4119,ca0dfc7af1239875315c638c7f28e77b364d168f6ef8cab15c0749705435356a
596bab3b4c664d09a3832ad68eca197d,26d4fa6addad5a5816bc22d1086c1df5226d87d2e17db34b1364c23816c2aa9e
3bb10d2adddf430d8d137d2ea65eb9fb,6f96a6166be711c80afebcaab1799e32ad5f02e883607bed047826d4e5c57fa0
765a970701fa4bad9ecb7d55ea54d218,cd7e2463106a63b0ac8016b8921de08f02ba124972f2da6369cd64b674257bb8
4587aab49a694402bad6bda6bafd85bf,668dce7c339703f44d1ba2ea6c433e4eccdbb70663ca62989d966443eef1e94e
eafaa3a64c104ea6b70e14815509c4a6,b69c9a37be2e2f26d66b155ec4931de82328c5a2d74113e28d5f6966e970a99a
9d45b7c65101498593fc93edbb59e51e,9ca98c11aa0f675ed2c14c9acae0414c652f942230905e8b9f5101b6c3b1a069
7fb01349c8e84d26b0e86177b620c687,c22d0f51114d523c98ea470253f516523a9beb4cacb16b3a111da5bfb9d30a14
c811800d9dab49a493f4f924eb9b6f44,97f544e8f16663b540f3a027e30f18de8149a29c66855e69d6458df4572a6179
c74ef00243c74eafa7ca037fbd3744f3,c954e117f7482f9fbf6d8e56960c0b305d4b0a671c7d1e487b98da1181fe434a
46fa9b3d988c471290d01a47e2017cf1,012a02557dd13959296b713a0a0273e236604ca384ef5fb7fcd3d34c437d9cae
04ab5d320c444da39c93f6637577f1e3,e794456f2f7f76e585e4cd872bc514079bd27bbc7e26b13466c441cab287933c
09974036266147c0902c5ccf11988b7d,5f2623d389145a60e54e0c5488eb686d2f01389a841e30d5e5edac227a20e7e9
cfccbb0984014081999ee4760aca9484,a4506cb4b4276aa4ed22689017f530d038e2ebd13ff627f26e5a7a45f2de7111
9e032bf826784a299c0b66e1d37322d8,20dcc7e8fb925418d66f7a66e7222e1406c1111840b797dcd774d4e701683df7
4854218fdef94d9ca09adf8113a6b75b,ba5c7f6e0d70a1abdb989155ae46fc16ec6a5ceded8a52b146ab7d864b39bc34
9bbb4e2ffd9f4e39b2d01202f5214e85,2285ee2dcda91e0d30423f021fff31f6073c58e746aa6787ec1416cc59e22d83
658f7c6a7e8e4df48b1571b46a87f166,7885f232a3696e0b3a979d3be34af07f05f3f57372bea48d2d5ee89c40427a7c
9d37960ba7404f1a84b52dcae5495d76,75724703494ecb9ba6ea55d78f22e8b0102df6684b14a286d41d0342da5dbb1c
be6ef3b877484900ba77cde0fba39258,0e16ea56e3081e1143774f83fec5895be2dbc2af0ca35504fe2e9b2dc6dcec64
0f83e697a3764db08c7e0c448498f59a,bfaf8c8b3b73f3d30f35b7305b6fc4b141513ea6935f999efcea83d89dde141f
fc58bd757dfa4bd9925c61fa56d777ae,63d630d22b9c704779b04ac8cb73811601c6eff318d08505e79d507dbf3943fd
